train_accuracy,test_accuracy,train_test_gap,member_mean_loss,nonmember_mean_loss,mia_loss_auc,mia_confidence_auc,mia_gradient_auc,mia_combined_auc,mia_combined_tpr_at_1pct_fpr,mia_combined_tpr_at_10pct_fpr,mode,dataset,model_arch,epsilon,actual_epsilon,clip_norm,epochs,batch_size,learning_rate,seed,runtime_seconds
0.17874999344348907,0.1615000069141388,0.01724998652935028,10.253801345825195,11.992300033569336,0.556975,0.47750000000000004,0.5617249999999999,0.5365249999999999,0.015,0.13,dp_sgd,cifar10,deep_cnn,1.0,0.9965106786530695,1.0,15,64,0.1,7,31.18
0.18125000596046448,0.1574999988079071,0.023750007152557373,2.241062879562378,2.2608673572540283,0.542875,0.4857,0.5017750000000001,0.5074750000000001,0.005,0.085,dp_adam,cifar10,deep_cnn,1.0,0.9965106786530695,1.0,15,64,0.001,7,32.25
0.1875,0.17800000309944153,0.009499996900558472,4.7645673751831055,5.455480575561523,0.5588500000000001,0.4775,0.5630000000000001,0.52435,0.015,0.175,dp_sgd,cifar10,deep_cnn,2.0,1.9930884078046642,1.0,15,64,0.1,7,31.64
0.24500000476837158,0.2475000023841858,-0.002499997615814209,2.192589521408081,2.222099542617798,0.543875,0.5062,0.5133000000000001,0.511,0.005,0.075,dp_adam,cifar10,deep_cnn,2.0,1.9930884078046642,1.0,15,64,0.001,7,31.74
0.24375000596046448,0.22300000488758087,0.020750001072883606,2.4744796752929688,2.946226119995117,0.5677749999999999,0.512975,0.554025,0.523925,0.015,0.17,dp_sgd,cifar10,deep_cnn,4.0,3.9996975606779483,1.0,15,64,0.1,7,31.69
0.26499998569488525,0.2619999945163727,0.0029999911785125732,2.1278181076049805,2.1668479442596436,0.537475,0.5165,0.518425,0.4948000000000001,0.01,0.075,dp_adam,cifar10,deep_cnn,4.0,3.9996975606779483,1.0,15,64,0.001,7,32.19
0.3100000023841858,0.2759999930858612,0.034000009298324585,2.0313639640808105,2.4883134365081787,0.5781499999999999,0.5056750000000001,0.5665499999999999,0.5694,0.0,0.15,dp_sgd,cifar10,deep_cnn,8.0,7.9957375146805845,1.0,15,64,0.1,7,32.25
0.2862499952316284,0.27149999141693115,0.014750003814697266,2.0596764087677,2.103994369506836,0.52995,0.5076,0.5202,0.4763750000000001,0.015,0.09,dp_adam,cifar10,deep_cnn,8.0,7.9957375146805845,1.0,15,64,0.001,7,32.94
0.7587500214576721,0.7160000205039978,0.042750000953674316,0.708820104598999,0.7057742476463318,0.5019,0.49445,0.493375,0.448375,0.005,0.085,non_private,fmnist,small_cnn,,,1.0,15,64,0.001,42,1.78
0.36625000834465027,0.36399999260902405,0.0022500157356262207,2.729738235473633,2.6697912216186523,0.4715000000000001,0.464725,0.47415000000000007,0.50405,0.005,0.07,dp_sgd,fmnist,small_cnn,1.0,0.9965106786530695,1.0,15,64,0.1,42,2.67
0.27000001072883606,0.25450000166893005,0.015500009059906006,2.198517084121704,2.1914353370666504,0.4877,0.4868,0.4813,0.47315,0.0,0.095,dp_adam,fmnist,small_cnn,1.0,0.9965106786530695,1.0,15,64,0.001,42,2.72
0.5887500047683716,0.5960000157356262,-0.007250010967254639,1.3140051364898682,1.3402079343795776,0.511125,0.5050999999999999,0.50655,0.414675,0.0,0.02,dp_sgd,fmnist,small_cnn,2.0,1.9930884078046642,1.0,15,64,0.1,42,2.92
0.2837499976158142,0.2669999897480011,0.01675000786781311,2.127875328063965,2.1207103729248047,0.49177499999999996,0.48675000000000007,0.490375,0.43905000000000005,0.005,0.1,dp_adam,fmnist,small_cnn,2.0,1.9930884078046642,1.0,15,64,0.001,42,3.19
0.6800000071525574,0.6650000214576721,0.014999985694885254,0.9793835282325745,0.8488696217536926,0.49007500000000004,0.482425,0.483725,0.4667,0.01,0.14,dp_sgd,fmnist,small_cnn,4.0,3.9996975606779483,1.0,15,64,0.1,42,3.22
0.32249999046325684,0.3034999966621399,0.018999993801116943,2.032350778579712,2.022739887237549,0.492975,0.480825,0.49507500000000004,0.43347499999999994,0.01,0.09,dp_adam,fmnist,small_cnn,4.0,3.9996975606779483,1.0,15,64,0.001,42,3.37
0.7049999833106995,0.6850000023841858,0.019999980926513672,0.867836058139801,0.7508338689804077,0.49779999999999996,0.49495,0.49255,0.44205000000000005,0.035,0.09,dp_sgd,fmnist,small_cnn,8.0,7.9957375146805845,1.0,15,64,0.1,42,3.57
0.3812499940395355,0.3630000054836273,0.018249988555908203,1.9175115823745728,1.9029003381729126,0.49399999999999994,0.47947500000000004,0.49815000000000004,0.41982500000000006,0.0,0.065,dp_adam,fmnist,small_cnn,8.0,7.9957375146805845,1.0,15,64,0.001,42,3.69
0.84375,0.7350000143051147,0.10874998569488525,0.3982977271080017,0.6363133788108826,0.53775,0.51125,0.537725,0.503875,0.0,0.065,non_private,fmnist,deep_cnn,,,1.0,15,64,0.001,42,17.92
0.23000000417232513,0.24250000715255737,-0.012500002980232239,13.506169319152832,13.749215126037598,0.50665,0.49755,0.487175,0.38820000000000005,0.015,0.055,dp_sgd,fmnist,deep_cnn,1.0,0.9965106786530695,1.0,15,64,0.1,42,25.11
0.2787500023841858,0.26649999618530273,0.012250006198883057,2.1889712810516357,2.1886110305786133,0.491725,0.503225,0.4784999999999999,0.4134,0.005,0.07,dp_adam,fmnist,deep_cnn,1.0,0.9965106786530695,1.0,15,64,0.001,42,25.35
0.4025000035762787,0.4000000059604645,0.002499997615814209,3.449066162109375,3.362678289413452,0.4932,0.46005000000000007,0.500575,0.48975,0.03,0.115,dp_sgd,fmnist,deep_cnn,2.0,1.9930884078046642,1.0,15,64,0.1,42,25.31
0.4099999964237213,0.36250001192092896,0.04749998450279236,2.078425645828247,2.072446346282959,0.48837500000000006,0.484875,0.484125,0.406175,0.0,0.055,dp_adam,fmnist,deep_cnn,2.0,1.9930884078046642,1.0,15,64,0.001,42,25.91
0.5462499856948853,0.5320000052452087,0.014249980449676514,1.4441540241241455,1.610032081604004,0.5257499999999999,0.5063000000000001,0.527225,0.41837500000000005,0.005,0.05,dp_sgd,fmnist,deep_cnn,4.0,3.9996975606779483,1.0,15,64,0.1,42,25.57
0.4925000071525574,0.46549999713897705,0.027000010013580322,1.9077658653259277,1.89326810836792,0.4872250000000001,0.47734999999999994,0.47875,0.45327500000000004,0.005,0.075,dp_adam,fmnist,deep_cnn,4.0,3.9996975606779483,1.0,15,64,0.001,42,25.98
0.5824999809265137,0.5849999785423279,-0.002499997615814209,1.1738128662109375,1.290932297706604,0.52485,0.48985000000000006,0.532125,0.475175,0.005,0.105,dp_sgd,fmnist,deep_cnn,8.0,7.9957375146805845,1.0,15,64,0.1,42,27.15
0.5762500166893005,0.5444999933242798,0.03175002336502075,1.6953853368759155,1.673031210899353,0.48665,0.48429999999999995,0.46782500000000005,0.46462499999999995,0.0,0.07,dp_adam,fmnist,deep_cnn,8.0,7.9957375146805845,1.0,15,64,0.001,42,26.95
0.4362500011920929,0.32499998807907104,0.11125001311302185,1.546911597251892,1.8140772581100464,0.565825,0.4881,0.534575,0.5351250000000001,0.01,0.055,non_private,cifar10,small_cnn,,,1.0,15,64,0.001,42,2.67
0.1837500035762787,0.18850000202655792,-0.004749998450279236,3.0831236839294434,2.8792333602905273,0.47050000000000003,0.562675,0.46777500000000005,0.55115,0.0,0.12,dp_sgd,cifar10,small_cnn,1.0,0.9965106786530695,1.0,15,64,0.1,42,4.09
0.1837500035762787,0.17000000178813934,0.013750001788139343,2.2635366916656494,2.260709524154663,0.491375,0.496425,0.5028,0.4373250000000001,0.005,0.045,dp_adam,cifar10,small_cnn,1.0,0.9965106786530695,1.0,15,64,0.001,42,4.25
0.23874999582767487,0.21549999713897705,0.023249998688697815,2.295034885406494,2.350454330444336,0.50465,0.4706,0.5097750000000001,0.48539999999999994,0.005,0.055,dp_sgd,cifar10,small_cnn,2.0,1.9930884078046642,1.0,15,64,0.1,42,4.19
0.19875000417232513,0.1889999955892563,0.009750008583068848,2.233708381652832,2.233630895614624,0.48982500000000007,0.4934750000000001,0.503575,0.43679999999999997,0.0,0.06,dp_adam,cifar10,small_cnn,2.0,1.9930884078046642,1.0,15,64,0.001,42,4.4
0.3100000023841858,0.26600000262260437,0.04399999976158142,2.0348241329193115,2.0455868244171143,0.5008250000000001,0.5087250000000001,0.5084,0.39715,0.0,0.06,dp_sgd,cifar10,small_cnn,4.0,3.9996975606779483,1.0,15,64,0.1,42,4.41
0.20624999701976776,0.1889999955892563,0.017250001430511475,2.192012071609497,2.195481777191162,0.49575,0.499625,0.5242249999999999,0.46320000000000006,0.005,0.065,dp_adam,cifar10,small_cnn,4.0,3.9996975606779483,1.0,15,64,0.001,42,4.61
0.35499998927116394,0.29600000381469727,0.058999985456466675,1.828708529472351,1.96726655960083,0.533025,0.49082499999999996,0.522,0.47805,0.005,0.075,dp_sgd,cifar10,small_cnn,8.0,7.9957375146805845,1.0,15,64,0.1,42,4.98
0.23749999701976776,0.2160000056028366,0.021499991416931152,2.142197608947754,2.1470389366149902,0.49765,0.49777499999999997,0.5065000000000001,0.423875,0.0,0.055,dp_adam,cifar10,small_cnn,8.0,7.9957375146805845,1.0,15,64,0.001,42,4.75
0.5400000214576721,0.3630000054836273,0.1770000159740448,1.2605034112930298,1.782524585723877,0.6255,0.51995,0.609,0.614725,0.0,0.135,non_private,cifar10,deep_cnn,,,1.0,15,64,0.001,42,25.84
0.10625000298023224,0.08100000023841858,0.02525000274181366,14.581442832946777,17.398181915283203,0.57415,0.4530375,0.557925,0.567125,0.045,0.15,dp_sgd,cifar10,deep_cnn,1.0,0.9965106786530695,1.0,15,64,0.1,42,35.46
0.17624999582767487,0.17800000309944153,-0.0017500072717666626,2.23317813873291,2.2518157958984375,0.534675,0.48275,0.506175,0.4924,0.01,0.075,dp_adam,cifar10,deep_cnn,1.0,0.9965106786530695,1.0,15,64,0.001,42,35.49
0.1537500023841858,0.13600000739097595,0.01774999499320984,5.5858001708984375,6.205541610717773,0.53935,0.433125,0.5417500000000001,0.539,0.005,0.095,dp_sgd,cifar10,deep_cnn,2.0,1.9930884078046642,1.0,15,64,0.1,42,35.16
0.19374999403953552,0.19949999451637268,-0.005750000476837158,2.1744205951690674,2.1987009048461914,0.52835,0.4870250000000001,0.5108,0.46872499999999995,0.005,0.04,dp_adam,cifar10,deep_cnn,2.0,1.9930884078046642,1.0,15,64,0.001,42,35.43
0.20874999463558197,0.18950000405311584,0.019249990582466125,2.7727015018463135,2.9438185691833496,0.5247,0.50235,0.515375,0.4929,0.01,0.08,dp_sgd,cifar10,deep_cnn,4.0,3.9996975606779483,1.0,15,64,0.1,42,36.27
0.24375000596046448,0.2224999964237213,0.021250009536743164,2.0943868160247803,2.1190803050994873,0.525475,0.48860000000000003,0.49602500000000005,0.48484999999999995,0.01,0.08,dp_adam,cifar10,deep_cnn,4.0,3.9996975606779483,1.0,15,64,0.001,42,37.09
0.2837499976158142,0.2775000035762787,0.0062499940395355225,2.2257423400878906,2.392953872680664,0.5289250000000001,0.5180750000000001,0.5315,0.46332500000000004,0.0,0.05,dp_sgd,cifar10,deep_cnn,8.0,7.9957375146805845,1.0,15,64,0.1,42,36.82
0.26750001311302185,0.2540000081062317,0.013500005006790161,2.0208547115325928,2.0481882095336914,0.52725,0.50005,0.48512500000000003,0.5054500000000001,0.005,0.095,dp_adam,cifar10,deep_cnn,8.0,7.9957375146805845,1.0,15,64,0.001,42,37.53
0.7537500262260437,0.7229999899864197,0.030750036239624023,0.6872667670249939,0.8096786737442017,0.5225,0.520075,0.5276500000000001,0.48357500000000003,0.01,0.1,non_private,fmnist,small_cnn,,,1.0,15,64,0.001,123,1.78
0.33250001072883606,0.33799999952316284,-0.005499988794326782,3.397587537765503,3.127284526824951,0.47164999999999996,0.52675,0.46087500000000003,0.4938000000000001,0.015,0.125,dp_sgd,fmnist,small_cnn,1.0,0.9965106786530695,1.0,15,64,0.1,123,3.01
0.24250000715255737,0.23849999904632568,0.0040000081062316895,2.2372729778289795,2.23957896232605,0.500025,0.49617500000000003,0.509875,0.41469999999999996,0.01,0.05,dp_adam,fmnist,small_cnn,1.0,0.9965106786530695,1.0,15,64,0.001,123,3.14
0.5337499976158142,0.5285000205039978,0.005249977111816406,1.3180466890335083,1.3759678602218628,0.503425,0.5112,0.494025,0.47487500000000005,0.01,0.165,dp_sgd,fmnist,small_cnn,2.0,1.9930884078046642,1.0,15,64,0.1,123,3.11
0.3375000059604645,0.3199999928474426,0.01750001311302185,2.18196439743042,2.1837801933288574,0.501125,0.5036499999999999,0.49407500000000004,0.396225,0.01,0.09,dp_adam,fmnist,small_cnn,2.0,1.9930884078046642,1.0,15,64,0.001,123,3.21
0.7012500166893005,0.6449999809265137,0.056250035762786865,0.9826992154121399,1.0534515380859375,0.520575,0.5316750000000001,0.52,0.48335000000000006,0.01,0.1,dp_sgd,fmnist,small_cnn,4.0,3.9996975606779483,1.0,15,64,0.1,123,3.4
0.36250001192092896,0.35350000858306885,0.009000003337860107,2.0929927825927734,2.093792200088501,0.5029250000000001,0.50705,0.49829999999999997,0.38105,0.01,0.06,dp_adam,fmnist,small_cnn,4.0,3.9996975606779483,1.0,15,64,0.001,123,3.52
0.706250011920929,0.6639999747276306,0.04225003719329834,0.9526481628417969,0.9924556612968445,0.5219,0.5315000000000001,0.521725,0.483725,0.015,0.085,dp_sgd,fmnist,small_cnn,8.0,7.9957375146805845,1.0,15,64,0.1,123,3.69
